Planta; descripcion;CORRELATIVO;FACTURA FISICA;Descripción/Item;Proveedor/Vendor;Factura n°;Planta;Ubicación;Ubicación en Planta;Fecha de compra;Fecha Adj. Concesión;Fecha termino Concesion;Fecha comienzo op;Vida util s/ Concesion;Vida útil tributaria (meses);Valor de Origen
B0542;Obras en curso;119;BOL;Aesoria para Licitacion en VIII Region ;GUSTAVO MIENERT RAUNA;43;Viña del Mar;;;22-07-2019;01-09-2017;01-10-2025;01-05-2020;57;120;2222222
B0542;Obras en curso;83;;proyecto TI centralizacion;ACTE LIMITADA;3;Viña del Mar;;;23-07-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1266330
B0542;Obras en curso;96;;TRABAJOS DE SOBREALTURA PANDERETAS;ALEJANDRO ANDRES ROCHE COCCIO;248;Viña del Mar;;;25-07-2019;01-09-2017;01-10-2025;01-05-2020;57;120;980000
B0542;Obras en curso;109;BOL;HONORARIOS;MIGUEL DANIEL SILVA CARRASCO;288;Viña del Mar;;;29-07-2019;01-09-2017;01-10-2025;01-05-2020;57;120;621187
B0542;Obras en curso;;;RENDICION JAIME MUÑOZ;JAIME MUIÑOZ;35;Viña del Mar;;;31-07-2019;01-09-2017;01-10-2025;01-05-2020;57;120;27229
B0542;Obras en curso;;;RENDICION GUSTAVO ALVAREZ;GUSTAVO ALVAREZ;36;Viña del Mar;;;31-07-2019;01-09-2017;01-10-2025;01-05-2020;57;120;10400
B0542;Obras en curso;;;RENDICION EDUARDO AGÜERO;EDUARDO AGÜERO;40;Viña del Mar;;;31-07-2019;01-09-2017;01-10-2025;01-05-2020;57;120;45979
B0542;Obras en curso;;;RENDICION EDUARDO AGÜERO;EDUARDO AGÜERO;40;Viña del Mar;;;31-07-2019;01-09-2017;01-10-2025;01-05-2020;57;120;200446
B0542;Obras en curso;124;;CABLE UTP CAT6 4P;CIA. DISTRIBUIDORA DE ELECTRONICA Y TELECOMUNICAC.LT;78025;Viña del Mar;;;31-07-2019;01-09-2017;01-10-2025;01-05-2020;57;120;58487
B0542;Obras en curso;124;;CABLE FTP NTHD 4P;CIA. DISTRIBUIDORA DE ELECTRONICA Y TELECOMUNICAC.LT;78025;Viña del Mar;;;31-07-2019;01-09-2017;01-10-2025;01-05-2020;57;120;95798
B0542;Obras en curso;124;;CABLE FTP NTHD 4P;CIA. DISTRIBUIDORA DE ELECTRONICA Y TELECOMUNICAC.LT;78025;Viña del Mar;;;31-07-2019;01-09-2017;01-10-2025;01-05-2020;57;120;95798
B0542;Obras en curso;110;BOL;HONORARIOS;MIGUEL DANIEL SILVA CARRASCO;289;Viña del Mar;;;31-07-2019;01-09-2017;01-10-2025;01-05-2020;57;120;652246
B0542;Obras en curso;;;PAGO PERMISO ED VIÑA;NN;;Viña del Mar;;;31-07-2019;01-09-2017;01-10-2025;01-05-2020;57;120;366629
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;ABRAZADERA T-CADDY 3-4;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;121
B0542;Obras en curso;138;;CONECTOR RECTO 3-4 P-FLEX C-PVC;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;483
B0542;Obras en curso;138;;CONECTOR RECTO 3-4 P-FLEX C-PVC;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;483
B0542;Obras en curso;138;;CONECTOR RECTO 3-4 P-FLEX C-PVC;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;483
B0542;Obras en curso;138;;CONECTOR RECTO 3-4 P-FLEX C-PVC;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;483
B0542;Obras en curso;138;;CONECTOR RECTO 3-4 P-FLEX C-PVC;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;483
B0542;Obras en curso;138;;CONECTOR RECTO 3-4 P-FLEX C-PVC;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;483
B0542;Obras en curso;138;;CONECTOR RECTO 3-4 P-FLEX C-PVC;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;483
B0542;Obras en curso;138;;CONECTOR RECTO 3-4 P-FLEX C-PVC;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;483
B0542;Obras en curso;138;;CONECTOR RECTO 3-4 P-FLEX C-PVC;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;483
B0542;Obras en curso;138;;CONECTOR RECTO 3-4 P-FLEX C-PVC;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;483
B0542;Obras en curso;138;;CONECTOR RECTO 3-4 P-FLEX C-PVC;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;483
B0542;Obras en curso;138;;CONECTOR RECTO 3-4 P-FLEX C-PVC;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;483
B0542;Obras en curso;138;;CONECTOR RECTO 3-4 P-FLEX C-PVC;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;483
B0542;Obras en curso;138;;CONECTOR RECTO 3-4 P-FLEX C-PVC;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;483
B0542;Obras en curso;138;;CONECTOR RECTO 3-4 P-FLEX C-PVC;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;483
B0542;Obras en curso;138;;CONECTOR RECTO 3-4 P-FLEX C-PVC;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;483
B0542;Obras en curso;138;;CONECTOR RECTO 3-4 P-FLEX C-PVC;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;483
B0542;Obras en curso;138;;CONECTOR RECTO 3-4 P-FLEX C-PVC;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;483
B0542;Obras en curso;138;;CONECTOR RECTO 3-4 P-FLEX C-PVC;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;483
B0542;Obras en curso;138;;CONECTOR RECTO 3-4 P-FLEX C-PVC;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;483
B0542;Obras en curso;138;;CONECTOR RECTO 3-4 P-FLEX C-PVC;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;483
B0542;Obras en curso;138;;CONECTOR RECTO 3-4 P-FLEX C-PVC;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;483
B0542;Obras en curso;138;;CONECTOR RECTO 3-4 P-FLEX C-PVC;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;483
B0542;Obras en curso;138;;CONECTOR RECTO 3-4 P-FLEX C-PVC;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;483
B0542;Obras en curso;138;;CONECTOR RECTO 3-4 P-FLEX C-PVC;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;483
B0542;Obras en curso;138;;CAJA ZINC 100X100;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;867
B0542;Obras en curso;138;;CAJA ZINC 100X100;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;867
B0542;Obras en curso;138;;CAJA ZINC 100X100;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;867
B0542;Obras en curso;138;;CAJA ZINC 100X100;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;867
B0542;Obras en curso;138;;CAJA ZINC 100X100;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;867
B0542;Obras en curso;138;;CAJA ZINC 100X100;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;867
B0542;Obras en curso;138;;CAJA ZINC 100X100;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;867
B0542;Obras en curso;138;;CAJA ZINC 100X100;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;867
B0542;Obras en curso;138;;CAJA ZINC 100X100;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;867
B0542;Obras en curso;138;;CAJA ZINC 100X100;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;867
B0542;Obras en curso;138;;CAJA ZINC 100X100;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;867
B0542;Obras en curso;138;;CAJA ZINC 100X100;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;867
B0542;Obras en curso;138;;CAJA ZINC 100X100;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;867
B0542;Obras en curso;138;;CAJA ZINC 100X100;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;867
B0542;Obras en curso;138;;CAJA ZINC 100X100;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;867
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;138;;TUBO 3-4 MET FLEX C-PVC REFORZADO;ELECTRA FK S.A;948305;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;1053
B0542;Obras en curso;35;;transductores de electricidaed;opus inpection;6590039193-k;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;71379
B0542;Obras en curso;35;;transductores de electricidaed;opus inpection;6590039193-k;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;71379
B0542;Obras en curso;35;;cables;opus inpection;6590039193-k;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;104752
B0542;Obras en curso;30;;trasductores de electricidad;opus inpection;6590038854-8;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;106280
B0542;Obras en curso;30;;trasductores de electricidad;opus inpection;6590038854-8;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;106280
B0542;Obras en curso;30;;trasductores de electricidad;opus inpection;6590038854-8;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;106280
B0542;Obras en curso;30;;trasductores de electricidad;opus inpection;6590038854-8;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;106280
B0542;Obras en curso;30;;trasductores de electricidad;opus inpection;6590038854-8;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;106280
B0542;Obras en curso;30;;trasductores de electricidad;opus inpection;6590038854-8;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;106280
B0542;Obras en curso;30;;trasductores de electricidad;opus inpection;6590038854-8;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;106280
B0542;Obras en curso;30;;trasductores de electricidad;opus inpection;6590038854-8;Viña del Mar;;;01-08-2019;01-09-2017;01-10-2025;01-05-2020;57;120;106280
